256,0.50914241001,8
256,0.448554601462,10
256,0.346064553014,12
256,0.316929288147,14
256,0.308999233312,16
256,0.303009585423,18
256,0.303458377537,20
256,0.305003180046,18
256,0.304556355246,18
1024,0.309109239538,16
1024,0.315420923158,16
1024,0.309698211964,16
4096,0.30833518494,14
4096,0.312606498909,14
4096,0.309054851932,16
4096,0.314159270154,16
16384,0.312838849936,10
16384,0.314225502507,10
16384,0.317407071293,10
16384,0.315039329735,10
16384,0.315381115001,10
65536,0.339545124461,8
65536,0.348791189708,8
65536,0.33666724164,8
65536,0.337428630814,8
65536,0.339255155524,10
65536,0.334785955403,10
65536,0.339194400567,10
262144,0.343220818877
262144,0.340238884178
262144,0.342522702645
